1	100151	41450	46729	1078498390
2	109632	183178	37248	1078356662
3	113106	313644	33774	1078226196
4	115988	470595	30892	1078069245
5	117620	600100	29260	1077939740
6	119180	763498	27700	1077776342
7	120179	891909	26701	1077647931
8	121217	1060119	25663	1077479721
9	121945	1187064	24935	1077352776
10	122739	1359299	24141	1077180541
11	123352	1484622	23528	1077055218
12	124004	1661478	22876	1076878362
13	124511	1786239	22369	1076753601
14	125082	1965528	21798	1076574312
15	125499	2089424	21381	1076450416
16	125984	2271282	20896	1076268558
17	126344	2394504	20536	1076145336
18	126706	2579372	20174	1075960468
19	127029	2702378	19851	1075837462
20	127401	2890657	19479	1075649183
21	127681	3013589	19199	1075526251
22	128013	3204227	18867	1075335613
23	128261	3325559	18619	1075214281
24	128533	3518876	18347	1075020964
25	128762	3639972	18118	1074899868
26	129035	3835801	17845	1074704039
27	129238	3956620	17642	1074583220
28	129490	4154894	17390	1074384946
29	129667	4273933	17213	1074265907
30	129915	4473371	16965	1074066469
31	130098	4592316	16782	1073947524
32	130320	4795750	16560	1073744090
33	130482	4913294	16398	1073626546
34	130658	5116735	16222	1073423105
35	130813	5235098	16067	1073304742
36	131007	5440666	15873	1073099174
37	131152	5558095	15728	1072981745
38	131283	5765919	15597	1072773921
39	131422	5883638	15458	1072656202
40	131586	6094378	15294	1072445462
41	131713	6209985	15167	1072329855
42	131835	6421020	15045	1072118820
43	131963	6537484	14917	1072002356
44	132093	6750652	14787	1071789188
45	132200	6867063	14680	1071672777
46	132331	7080788	14549	1071459052
47	132420	7196781	14460	1071343059
48	132551	7413432	14329	1071126408
49	132657	7529127	14223	1071010713
50	132776	7747110	14104	1070792730
51	132875	7862805	14005	1070677035
52	132974	8082135	13906	1070457705
53	133081	8197326	13799	1070342514
54	133174	8419351	13706	1070120489
55	133263	8534036	13617	1070005804
56	133358	8755775	13522	1069784065
57	133453	8869862	13427	1069669978
58	133550	9094870	13330	1069444970
59	133633	9208795	13247	1069331045
60	133734	9435271	13146	1069104569
61	133835	9549442	13045	1068990398
62	133930	9776886	12950	1068762954
63	134007	9889855	12873	1068649985
64	134095	10119563	12785	1068420277
65	134179	10233668	12701	1068306172
66	134256	10462327	12624	1068077513
67	134320	10576483	12560	1067963357
68	134407	10806576	12473	1067733264
69	134494	10921378	12386	1067618462
70	134581	11152947	12299	1067386893
71	134648	11266366	12232	1067273474
72	134732	11499981	12148	1067039859
73	134805	11613665	12075	1066926175
74	134889	11848418	11991	1066691422
75	134948	11960913	11932	1066578927
76	135034	12198022	11846	1066341818
77	135099	12310416	11781	1066229424
78	135157	12548371	11723	1065991469
79	135231	12660995	11649	1065878845
80	135313	12898189	11567	1065641651
81	135371	13011565	11509	1065528275
82	135444	13251479	11436	1065288361
83	135510	13363091	11370	1065176749
84	135600	13603845	11280	1064935995
85	135657	13716328	11223	1064823512
86	135722	13959164	11158	1064580676
87	135771	14072086	11109	1064467754
88	135835	14313486	11045	1064226354
89	135892	14425780	10988	1064114060
90	135958	14670653	10922	1063869187
91	136025	14782424	10855	1063757416
92	136086	15026608	10794	1063513232
93	136135	15137577	10745	1063402263
94	136205	15383643	10675	1063156197
95	136258	15495483	10622	1063044357
96	136320	15741152	10560	1062798688
97	136368	15853004	10512	1062686836
98	136428	16101760	10452	1062438080
99	136484	16213980	10396	1062325860
100	136544	16463167	10336	1062076673
101	136604	16574512	10276	1061965328
102	136653	16824018	10227	1061715822
103	136700	16934662	10180	1061605178
104	136752	17184541	10128	1061355299
105	136799	17295636	10081	1061244204
106	136851	17547702	10029	1060992138
107	136893	17658823	9987	1060881017
108	136936	17909927	9944	1060629913
109	136971	18022177	9909	1060517663
110	137023	18275015	9857	1060264825
111	137068	18386279	9812	1060153561
112	137109	18640029	9771	1059899811
113	137149	18750931	9731	1059788909
114	137190	19003008	9690	1059536832
115	137229	19114746	9651	1059425094
116	137281	19372767	9599	1059167073
117	137321	19484103	9559	1059055737
118	137365	19739820	9515	1058800020
119	137410	19851536	9470	1058688304
120	137458	20108234	9422	1058431606
121	137495	20218915	9385	1058320925
122	137547	20477311	9333	1058062529
123	137589	20586633	9291	1057953207
124	137621	20846320	9259	1057693520
125	137659	20957331	9221	1057582509
126	137693	21217633	9187	1057322207
127	137733	21328784	9147	1057211056
128	137785	21587280	9095	1056952560
129	137832	21699769	9048	1056840071
130	137877	21959153	9003	1056580687
131	137914	22069825	8966	1056470015
132	137963	22330550	8917	1056209290
133	137991	22441358	8889	1056098482
134	138031	22703572	8849	1055836268
135	138070	22813832	8810	1055726008
136	138112	23077079	8768	1055462761
137	138139	23187957	8741	1055351883
138	138175	23452228	8705	1055087612
139	138212	23563163	8668	1054976677
140	138245	23827564	8635	1054712276
141	138275	23938991	8605	1054600849
142	138315	24203783	8565	1054336057
143	138352	24314624	8528	1054225216
144	138397	24582148	8483	1053957692
145	138420	24691735	8460	1053848105
146	138453	24956330	8427	1053583510
147	138481	25067732	8399	1053472108
148	138513	25335761	8367	1053204079
149	138553	25445543	8327	1053094297
150	138596	25713883	8284	1052825957
151	138632	25824160	8248	1052715680
152	138663	26091238	8217	1052448602
153	138700	26201930	8180	1052337910
