1	6736	0	608	53926992
2	7101	7330	243	53919662
3	7136	13845	208	53913147
4	7197	22326	147	53904666
5	7206	28835	138	53898157
6	7246	37618	98	53889374
7	7259	44187	85	53882805
8	7287	53391	57	53873601
9	7287	59630	57	53867362
10	7307	69232	37	53857760
11	7307	75659	37	53851333
12	7307	84929	37	53842063
13	7307	91199	37	53835793
14	7307	100558	37	53826434
15	7307	106886	37	53820106
16	7307	116985	37	53810007
17	7307	123070	37	53803922
18	7307	132832	37	53794160
19	7344	140121	0	53786871
20	7344	150337	0	53776655
21	7344	156592	0	53770400
22	7344	166739	0	53760253
23	7344	173235	0	53753757
24	7344	183225	0	53743767
25	7344	190049	0	53736943
26	7344	200435	0	53726557
27	7344	206174	0	53720818
28	7344	216853	0	53710139
29	7344	222872	0	53704120
30	7344	233692	0	53693300
31	7344	239713	0	53687279
32	7344	250444	0	53676548
33	7344	256876	0	53670116
34	7344	267722	0	53659270
35	7344	273553	0	53653439
36	7344	284167	0	53642825
37	7344	289901	0	53637091
38	7344	301080	0	53625912
39	7344	307023	0	53619969
40	7344	318286	0	53608706
41	7344	324243	0	53602749
42	7344	335357	0	53591635
43	7344	341064	0	53585928
44	7344	354548	0	53572444
45	7344	361838	0	53565154
46	7344	373905	0	53553087
47	7344	379830	0	53547162
48	7344	391296	0	53535696
49	7344	397500	0	53529492
50	7344	408790	0	53518202
51	7344	414502	0	53512490
52	7344	425898	0	53501094
53	7344	431867	0	53495125
54	7344	445148	0	53481844
55	7344	451174	0	53475818
56	7344	462287	0	53464705
57	7344	467894	0	53459098
58	7344	481142	0	53445850
59	7344	486976	0	53440016
60	7344	499087	0	53427905
61	7344	504705	0	53422287
62	7344	517082	0	53409910
63	7344	523603	0	53403389
64	7344	535383	0	53391609
65	7344	541226	0	53385766
66	7344	554073	0	53372919
67	7344	560002	0	53366990
68	7344	572330	0	53354662
69	7344	577882	0	53349110
70	7344	591047	0	53335945
71	7344	596766	0	53330226
72	7344	608963	0	53318029
73	7344	615243	0	53311749
74	7344	627101	0	53299891
75	7344	632955	0	53294037
76	7344	645327	0	53281665
77	7344	651219	0	53275773
78	7344	663730	0	53263262
79	7344	669484	0	53257508
80	7344	681599	0	53245393
81	7344	687370	0	53239622
82	7344	700586	0	53226406
83	7344	706866	0	53220126
84	7344	718444	0	53208548
85	7344	726678	0	53200314
86	7344	739317	0	53187675
87	7344	744920	0	53182072
88	7344	760167	0	53166825
89	7344	765833	0	53161159
90	7344	778245	0	53148747
91	7344	783711	0	53143281
92	7344	796346	0	53130646
93	7344	803515	0	53123477
94	7344	816136	0	53110856
95	7344	821829	0	53105163
96	7344	835076	0	53091916
97	7344	841034	0	53085958
98	7344	853654	0	53073338
99	7344	859265	0	53067727
100	7344	872683	0	53054309
