1	60421	79779	86459	1078460061
2	71311	225711	75569	1078314129
3	76371	355669	70509	1078184171
4	80763	517918	66117	1078021922
5	83265	647970	63615	1077891870
6	85945	818365	60935	1077721475
7	87710	947617	59170	1077592223
8	89646	1124553	57234	1077415287
9	90975	1251884	55905	1077287956
10	92473	1434468	54407	1077105372
11	93505	1561298	53375	1076978542
12	94764	1747969	52116	1076791871
13	95617	1873553	51263	1076666287
14	96649	2064412	50231	1076475428
15	97414	2189487	49466	1076350353
16	98295	2384095	48585	1076155745
17	98972	2508649	47908	1076031191
18	99776	2706644	47104	1075833196
19	100386	2830561	46494	1075709279
20	101108	3031689	45772	1075508151
21	101664	3156014	45216	1075383826
22	102308	3359675	44572	1075180165
23	102759	3482410	44121	1075057430
24	103392	3688757	43488	1074851083
25	103867	3812284	43013	1074727556
26	104399	4021761	42481	1074518079
27	104765	4143160	42115	1074396680
28	105240	4355728	41640	1074184112
29	105599	4477185	41281	1074062655
30	106056	4691470	40824	1073848370
31	106374	4812740	40506	1073727100
32	106812	5029261	40068	1073510579
33	107177	5149991	39703	1073389849
34	107607	5368807	39273	1073171033
35	107935	5488494	38945	1073051346
36	108340	5710075	38540	1072829765
37	108643	5830271	38237	1072709569
38	109014	6052198	37866	1072487642
39	109288	6170764	37592	1072369076
40	109637	6396281	37243	1072143559
41	109877	6514434	37003	1072025406
42	110214	6742704	36666	1071797136
43	110435	6860790	36445	1071679050
44	110747	7089579	36133	1071450261
45	110955	7208008	35925	1071331832
46	111274	7439534	35606	1071100306
47	111504	7558271	35376	1070981569
48	111779	7789533	35101	1070750307
49	111991	7907112	34889	1070632728
50	112283	8142169	34597	1070397671
51	112467	8260999	34413	1070278841
52	112758	8497586	34122	1070042254
53	112943	8615119	33937	1069924721
54	113222	8851892	33658	1069687948
55	113411	8969590	33469	1069570250
56	113658	9209741	33222	1069330099
57	113822	9326590	33058	1069213250
58	114053	9567206	32827	1068972634
59	114216	9683898	32664	1068855942
60	114456	9927873	32424	1068611967
61	114618	10045290	32262	1068494550
62	114853	10289367	32027	1068250473
63	115019	10405987	31861	1068133853
64	115250	10651946	31630	1067887894
65	115396	10768344	31484	1067771496
66	115611	11014512	31269	1067525328
67	115777	11130291	31103	1067409549
68	115979	11379724	30901	1067160116
69	116115	11495377	30765	1067044463
70	116301	11746260	30579	1066793580
71	116425	11862604	30455	1066677236
72	116617	12114159	30263	1066425681
73	116763	12229735	30117	1066310105
74	116952	12483453	29928	1066056387
75	117062	12599703	29818	1065940137
76	117242	12852798	29638	1065687042
77	117364	12968594	29516	1065571246
78	117569	13222351	29311	1065317489
79	117688	13338096	29192	1065201744
80	117865	13595070	29015	1064944770
81	117973	13711134	28907	1064828706
82	118140	13969151	28740	1064570689
83	118244	14084812	28636	1064455028
84	118412	14344284	28468	1064195556
85	118521	14459078	28359	1064080762
86	118682	14719424	28198	1063820416
87	118788	14834856	28092	1063704984
88	118950	15096773	27930	1063443067
89	119053	15211673	27827	1063328167
90	119211	15473313	27669	1063066527
91	119320	15588153	27560	1062951687
92	119471	15849967	27409	1062689873
93	119566	15965273	27314	1062574567
94	119713	16231780	27167	1062308060
95	119813	16347594	27067	1062192246
96	119957	16613467	26923	1061926373
97	120047	16727776	26833	1061812064
98	120189	16991882	26691	1061547958
99	120275	17105666	26605	1061434174
100	120396	17371823	26484	1061168017
101	120489	17487001	26391	1061052839
102	120628	17754873	26252	1060784967
103	120731	17870939	26149	1060668901
104	120863	18138724	26017	1060401116
105	120956	18254165	25924	1060285675
106	121070	18525067	25810	1060014773
107	121153	18639282	25727	1059900558
108	121288	18909808	25592	1059630032
109	121377	19024210	25503	1059515630
110	121501	19295168	25379	1059244672
111	121584	19410456	25296	1059129384
112	121707	19685246	25173	1058854594
113	121769	19798690	25111	1058741150
114	121893	20072709	24987	1058467131
115	121969	20186778	24911	1058353062
116	122076	20460825	24804	1058079015
117	122158	20575589	24722	1057964251
118	122292	20851056	24588	1057688784
119	122365	20964556	24515	1057575284
120	122478	21241695	24402	1057298145
121	122533	21354855	24347	1057184985
122	122620	21632559	24260	1056907281
123	122697	21747147	24183	1056792693
124	122826	22023260	24054	1056516580
125	122896	22137950	23984	1056401890
126	123015	22417918	23865	1056121922
127	123079	22531492	23801	1056008348
128	123204	22808191	23676	1055731649
129	123282	22922119	23598	1055617721
130	123397	23203278	23483	1055336562
131	123463	23317903	23417	1055221937
132	123564	23598240	23316	1054941600
133	123630	23713390	23250	1054826450
134	123723	23994391	23157	1054545449
135	123778	24110230	23102	1054429610
136	123899	24392821	22981	1054147019
137	123950	24508295	22930	1054031545
138	124057	24790954	22823	1053748886
139	124108	24904559	22772	1053635281
140	124176	25189430	22704	1053350410
141	124231	25304489	22649	1053235351
142	124324	25587186	22556	1052952654
143	124394	25702661	22486	1052837179
144	124487	25986461	22393	1052553379
145	124544	26100052	22336	1052439788
146	124636	26387813	22244	1052152027
147	124699	26502575	22181	1052037265
148	124803	26789397	22077	1051750443
149	124861	26904119	22019	1051635721
150	124951	27189298	21929	1051350542
151	125003	27302736	21877	1051237104
152	125111	27592909	21769	1050946931
153	125167	27706774	21713	1050833066
154	125251	27996341	21629	1050543499
155	125304	28112404	21576	1050427436
156	125396	28399928	21484	1050139912
157	125446	28512691	21434	1050027149
158	125529	28800512	21351	1049739328
159	125579	28915389	21301	1049624451
160	125668	29205220	21212	1049334620
161	125706	29319852	21174	1049219988
162	125786	29611534	21094	1048928306
163	125826	29726013	21054	1048813827
164	125896	30018698	20984	1048521142
165	125946	30134166	20934	1048405674
166	126045	30426025	20835	1048113815
167	126101	30540148	20779	1047999692
168	126184	30832533	20696	1047707307
169	126217	30946523	20663	1047593317
170	126287	31241254	20593	1047298586
171	126321	31356567	20559	1047183273
172	126412	31649869	20468	1046889971
173	126444	31764599	20436	1046775241
174	126521	32059030	20359	1046480810
175	126561	32174025	20319	1046365815
176	126647	32468992	20233	1046070848
177	126695	32582381	20185	1045957459
178	126774	32877437	20106	1045662403
179	126820	32992301	20060	1045547539
180	126897	33289295	19983	1045250545
181	126931	33405290	19949	1045134550
182	127006	33701506	19874	1044838334
183	127041	33815876	19839	1044723964
184	127136	34113161	19744	1044426679
185	127181	34228891	19699	1044310949
186	127266	34528538	19614	1044011302
187	127301	34643930	19579	1043895910
188	127377	34941847	19503	1043597993
